Name of Structure,Inflow_Discharge,Outflow_Discharge,River,Date
Kotri,273844.00,244739.00,Indus,01/09/2025 9:14
Kotli,,7420.00,Jehlum,01/09/2025 9:14
Khanki,176955.00,176955.00,Chenab,01/09/2025 9:14
Kalabagh,220175.00,213086.00,Indus,01/09/2025 9:14
KABUL,,34100.00,Kabul,01/09/2025 9:14
Jassar,,68094.00,Ravi,01/09/2025 9:14
Islam,70230.00,70230.00,Sutlej,01/09/2025 9:14
Guddu,318229.00,303877.00,Indus,01/09/2025 9:14
Ganda Singh Wala,,253068.00,Sutlej,01/09/2025 9:14
Domel,,18190.00,Jehlum,01/09/2025 9:14
Chiniot,,140193.00,,01/09/2025 9:14
Chattar Klass,,37630.00,Jehlum,01/09/2025 9:14
Chashma,229909.00,225259.00,Indus,01/09/2025 9:14
Besham,,189500.00,Indus,01/09/2025 9:14
Balloki,168615.00,168615.00,Ravi,01/09/2025 9:14
Azad Pattan,,41140.00,Jehlum,01/09/2025 9:14
Trimmu,550965.00,550965.00,Chenab,01/09/2025 10:07
Taunsa,231882.00,217382.00,Indus,01/09/2025 10:07
Tarbela Dam,190000.00,155600.00,Indus,01/09/2025 10:07
Sulemanki,134970.00,134970.00,Sutlej,01/09/2025 10:07
Sukkur,285487.00,234717.00,Indus,01/09/2025 10:07
Skardu,,115500.00,Indus,01/09/2025 10:07
Sidhnai,79514.00,70214.00,Ravi,01/09/2025 10:07
Shahdara,,67900.00,Ravi,01/09/2025 10:07
Rasul,10541.00,5341.00,Jehlum,01/09/2025 10:07
Q.Abad,154865.00,154865.00,Chenab,01/09/2025 10:07
Partab Bridge (Bunji),,162700.00,Indus,01/09/2025 10:07
Panjnad,133117.00,119147.00,Chenab,01/09/2025 10:07
Muzaffarabad,,6900.00,Jehlum,01/09/2025 10:07
Marala,94288.00,92288.00,Chenab,01/09/2025 10:07
Mangla Dam,35000.00,8000.00,Jehlum,01/09/2025 10:07
Kotri,273844.00,244739.00,Indus,01/09/2025 10:07
Kotli,,7420.00,Jehlum,01/09/2025 10:07
Khanki,154339.00,154339.00,Chenab,01/09/2025 10:07
Kalabagh,220175.00,213086.00,Indus,01/09/2025 10:07
KABUL,,34100.00,Kabul,01/09/2025 10:07
Jassar,,68094.00,Ravi,01/09/2025 10:07
Islam,70230.00,70230.00,Sutlej,01/09/2025 10:07
Guddu,318229.00,303877.00,Indus,01/09/2025 10:07
Ganda Singh Wala,,253068.00,Sutlej,01/09/2025 10:07
Domel,,18190.00,Jehlum,01/09/2025 10:07
Chiniot,,140193.00,,01/09/2025 10:07
Chattar Klass,,37630.00,Jehlum,01/09/2025 10:07
Chashma,229909.00,225259.00,Indus,01/09/2025 10:07
Besham,,189500.00,Indus,01/09/2025 10:07
Balloki,162290.00,162290.00,Ravi,01/09/2025 10:07
Azad Pattan,,41140.00,Jehlum,01/09/2025 10:07
Trimmu,550965.00,550965.00,Chenab,01/09/2025 13:30
Taunsa,221176.00,206676.00,Indus,01/09/2025 13:30
Tarbela Dam,187000.00,155300.00,Indus,01/09/2025 13:30
Sulemanki,127021.00,127021.00,Sutlej,01/09/2025 13:30
Sukkur,285487.00,234717.00,Indus,01/09/2025 13:30
Skardu,,120900.00,Indus,01/09/2025 13:30
Sidhnai,86922.00,78222.00,Ravi,01/09/2025 13:30
Shahdara,,66020.00,Ravi,01/09/2025 13:30
Rasul,10541.00,5341.00,Jehlum,01/09/2025 13:30
Q.Abad,175326.00,175326.00,Chenab,01/09/2025 13:30
Partab Bridge (Bunji),,160400.00,Indus,01/09/2025 13:30
Panjnad,123717.00,109747.00,Chenab,01/09/2025 13:30
Muzaffarabad,,6460.00,Jehlum,01/09/2025 13:30
Marala,91940.00,90940.00,Chenab,01/09/2025 13:30
Mangla Dam,30000.00,8000.00,Jehlum,01/09/2025 13:30
Kotri,273844.00,244739.00,Indus,01/09/2025 13:30
Kotli,,7420.00,Jehlum,01/09/2025 13:30
Khanki,154339.00,154339.00,Chenab,01/09/2025 13:30
Kalabagh,254366.00,247277.00,Indus,01/09/2025 13:30
KABUL,,33000.00,Kabul,01/09/2025 13:30
Jassar,,69552.00,Ravi,01/09/2025 13:30
Islam,84889.00,84889.00,Sutlej,01/09/2025 13:30
Guddu,326242.00,311981.00,Indus,01/09/2025 13:30
Ganda Singh Wala,,253068.00,Sutlej,01/09/2025 13:30
Domel,,16180.00,Jehlum,01/09/2025 13:30
Chiniot,,132675.00,,01/09/2025 13:30
Chattar Klass,,27500.00,Jehlum,01/09/2025 13:30
Chashma,237167.00,232217.00,Indus,01/09/2025 13:30
Besham,,188600.00,Indus,01/09/2025 13:30
Balloki,156180.00,156180.00,Ravi,01/09/2025 13:30
Azad Pattan,,39170.00,Jehlum,01/09/2025 13:30
Trimmu,550965.00,550965.00,Chenab,01/09/2025 18:00
Taunsa,221676.00,206676.00,Indus,01/09/2025 18:00
Tarbela Dam,187000.00,155300.00,Indus,01/09/2025 18:00
Sulemanki,124274.00,124274.00,Sutlej,01/09/2025 18:00
Sukkur,285487.00,234717.00,Indus,01/09/2025 18:00
Sidhnai,99307.00,95307.00,Ravi,01/09/2025 18:00
Shahdara,63200.00,63200.00,Ravi,01/09/2025 18:00
Rasul,10541.00,5341.00,Jehlum,01/09/2025 18:00
Q.Abad,154865.00,154865.00,Chenab,01/09/2025 18:00
Panjnad,121013.00,107074.00,Chenab,01/09/2025 18:00
Marala,92770.00,91770.00,Chenab,01/09/2025 18:00
Mangla Dam,40000.00,8000.00,Jehlum,01/09/2025 18:00
Kotri,273844.00,244739.00,Indus,01/09/2025 18:00
Khanki,136039.00,136039.00,Chenab,01/09/2025 18:00
Kalabagh,254366.00,247277.00,Indus,01/09/2025 18:00
KABUL,34400.00,34400.00,Kabul,01/09/2025 18:00
Jassar,68094.00,68094.00,Ravi,01/09/2025 18:00
Islam,84889.00,84889.00,Sutlej,01/09/2025 18:00
Guddu,350742.00,336627.00,Indus,01/09/2025 18:00
Chashma,234105.00,229105.00,Indus,01/09/2025 18:00
Balloki,152415.00,152415.00,Ravi,01/09/2025 18:00
Trimmu,550965.00,550965.00,Chenab,01/09/2025 19:27
Taunsa,221676.00,206676.00,Indus,01/09/2025 19:27
Tarbela Dam,187000.00,155300.00,Indus,01/09/2025 19:27
Sulemanki,124274.00,124274.00,Sutlej,01/09/2025 19:27
Sukkur,285487.00,234717.00,Indus,01/09/2025 19:27
Skardu,,123200.00,Indus,01/09/2025 19:27
Sidhnai,100094.00,97094.00,Ravi,01/09/2025 19:27
Shahdara,63200.00,63200.00,Ravi,01/09/2025 19:27
Rasul,10541.00,5341.00,Jehlum,01/09/2025 19:27
Q.Abad,154865.00,154865.00,Chenab,01/09/2025 19:27
Partab Bridge (Bunji),,161200.00,Indus,01/09/2025 19:27
Panjnad,121013.00,107074.00,Chenab,01/09/2025 19:27
Muzaffarabad,,6010.00,Jehlum,01/09/2025 19:27
Marala,92770.00,91770.00,Chenab,01/09/2025 19:27
Mangla Dam,40000.00,8000.00,Jehlum,01/09/2025 19:27
Kotri,273844.00,244739.00,Indus,01/09/2025 19:27
Kotli,,6810.00,Jehlum,01/09/2025 19:27
Khanki,136039.00,136039.00,Chenab,01/09/2025 19:27
Kalabagh,254366.00,247277.00,Indus,01/09/2025 19:27
KABUL,34400.00,34400.00,Kabul,01/09/2025 19:27
Jassar,68094.00,68094.00,Ravi,01/09/2025 19:27
Islam,84889.00,84889.00,Sutlej,01/09/2025 19:27
Guddu,350742.00,336627.00,Indus,01/09/2025 19:27
Ganda Singh Wala,253068.00,253068.00,Sutlej,01/09/2025 19:27
Domel,,14550.00,Jehlum,01/09/2025 19:27
Chiniot,140193.00,140193.00,Chenab,01/09/2025 19:27
Chattar Klass,,31220.00,Jehlum,01/09/2025 19:27
Chashma,234105.00,229105.00,Indus,01/09/2025 19:27
Besham,,183500.00,Indus,01/09/2025 19:27
Balloki,152415.00,152415.00,Ravi,01/09/2025 19:27
Azad Pattan,,37220.00,Jehlum,01/09/2025 19:27
Trimmu,550965.00,550965.00,Chenab,01/09/2025 19:30
Taunsa,221676.00,206676.00,Indus,01/09/2025 19:30
Tarbela Dam,187000.00,155300.00,Indus,01/09/2025 19:30
Sulemanki,124274.00,124274.00,Sutlej,01/09/2025 19:30
Sukkur,285487.00,234717.00,Indus,01/09/2025 19:30
Skardu,,123200.00,Indus,01/09/2025 19:30
Sidhnai,100094.00,97094.00,Ravi,01/09/2025 19:30
Shahdara,,63200.00,Ravi,01/09/2025 19:30
Rasul,10541.00,5341.00,Jehlum,01/09/2025 19:30
Q.Abad,154865.00,154865.00,Chenab,01/09/2025 19:30
Partab Bridge (Bunji),,161200.00,Indus,01/09/2025 19:30
Panjnad,121013.00,107074.00,Chenab,01/09/2025 19:30
Muzaffarabad,,6010.00,Jehlum,01/09/2025 19:30
Marala,92770.00,91770.00,Chenab,01/09/2025 19:30
Mangla Dam,40000.00,8000.00,Jehlum,01/09/2025 19:30
Kotri,273844.00,244739.00,Indus,01/09/2025 19:30
Kotli,,6810.00,Jehlum,01/09/2025 19:30
Khanki,136039.00,136039.00,Chenab,01/09/2025 19:30
Kalabagh,254366.00,247277.00,Indus,01/09/2025 19:30
KABUL,,34400.00,Kabul,01/09/2025 19:30
Jassar,,68094.00,Ravi,01/09/2025 19:30
Islam,84889.00,84889.00,Sutlej,01/09/2025 19:30
Guddu,350742.00,336627.00,Indus,01/09/2025 19:30
