Name of Structure,Inflow_Discharge,Outflow_Discharge,River,Date
Guddu,"294,454","282,599",Indus,31/08/2025 19:13
Ganda Singh Wala,,"253,068",Sutlej,31/08/2025 19:13
Domel,,"18,190",Jehlum,31/08/2025 19:13
Chiniot,,"264,191",,31/08/2025 19:13
Chattar Klass,,"29,020",Jehlum,31/08/2025 19:13
Chashma,"235,088","228,572",Indus,31/08/2025 19:13
Besham,,"184,400",Indus,31/08/2025 19:13
Balloki,"186,515","186,515",Ravi,31/08/2025 19:13
Azad Pattan,,"36,660",Jehlum,31/08/2025 19:13
Thein Dam,"47,543","73,933",Ravi,01/09/2025 0:00
Bhakra Dam,"81,065","55,867",Sutlej,01/09/2025 0:00
Harike,"280,467","267,192",Sutlej,01/09/2025 6:00
Pong Dam,"84,498","109,920",Byas,01/09/2025 6:00
Trimmu,"479,743","479,743",Chenab,01/09/2025 9:14
Taunsa,"231,882","217,382",Indus,01/09/2025 9:14
Tarbela Dam,"190,000","155,600",Indus,01/09/2025 9:14
Sulemanki,"134,970","134,970",Sutlej,01/09/2025 9:14
Sukkur,"285,487","234,717",Indus,01/09/2025 9:14
Skardu,,"115,500",Indus,01/09/2025 9:14
Sidhnai,"74,238","64,938",Ravi,01/09/2025 9:14
Shahdara,,"67,900",Ravi,01/09/2025 9:14
Rasul,"10,541","5,341",Jehlum,01/09/2025 9:14
Q.Abad,"154,865","154,865",Chenab,01/09/2025 9:14
Partab Bridge (Bunji),,"162,700",Indus,01/09/2025 9:14
Panjnad,"133,117","119,147",Chenab,01/09/2025 9:14
Muzaffarabad,,"6,900",Jehlum,01/09/2025 9:14
Marala,"95,728","94,728",Chenab,01/09/2025 9:14
Mangla Dam,"35,000","8,000",Jehlum,01/09/2025 9:14
Kotri,"273,844","244,739",Indus,01/09/2025 9:14
Kotli,,"7,420",Jehlum,01/09/2025 9:14
Khanki,"176,955","176,955",Chenab,01/09/2025 9:14
Kalabagh,"220,175","213,086",Indus,01/09/2025 9:14
KABUL,,"34,100",Kabul,01/09/2025 9:14
Jassar,,"68,094",Ravi,01/09/2025 9:14
Islam,"70,230","70,230",Sutlej,01/09/2025 9:14
Guddu,"318,229","303,877",Indus,01/09/2025 9:14
Ganda Singh Wala,,"253,068",Sutlej,01/09/2025 9:14
Domel,,"18,190",Jehlum,01/09/2025 9:14
Chiniot,,"140,193",,01/09/2025 9:14
Chattar Klass,,"37,630",Jehlum,01/09/2025 9:14
Chashma,"229,909","225,259",Indus,01/09/2025 9:14
Besham,,"189,500",Indus,01/09/2025 9:14
Balloki,"168,615","168,615",Ravi,01/09/2025 9:14
Azad Pattan,,"41,140",Jehlum,01/09/2025 9:14
Trimmu,"550,965","550,965",Chenab,01/09/2025 10:07
Taunsa,"231,882","217,382",Indus,01/09/2025 10:07
Tarbela Dam,"190,000","155,600",Indus,01/09/2025 10:07
Sulemanki,"134,970","134,970",Sutlej,01/09/2025 10:07
Sukkur,"285,487","234,717",Indus,01/09/2025 10:07
Skardu,,"115,500",Indus,01/09/2025 10:07
Sidhnai,"79,514","70,214",Ravi,01/09/2025 10:07
Shahdara,,"67,900",Ravi,01/09/2025 10:07
Rasul,"10,541","5,341",Jehlum,01/09/2025 10:07
Q.Abad,"154,865","154,865",Chenab,01/09/2025 10:07
Partab Bridge (Bunji),,"162,700",Indus,01/09/2025 10:07
Panjnad,"133,117","119,147",Chenab,01/09/2025 10:07
Muzaffarabad,,"6,900",Jehlum,01/09/2025 10:07
Marala,"94,288","92,288",Chenab,01/09/2025 10:07
Mangla Dam,"35,000","8,000",Jehlum,01/09/2025 10:07
Kotri,"273,844","244,739",Indus,01/09/2025 10:07
Kotli,,"7,420",Jehlum,01/09/2025 10:07
Khanki,"154,339","154,339",Chenab,01/09/2025 10:07
Kalabagh,"220,175","213,086",Indus,01/09/2025 10:07
KABUL,,"34,100",Kabul,01/09/2025 10:07
Jassar,,"68,094",Ravi,01/09/2025 10:07
Islam,"70,230","70,230",Sutlej,01/09/2025 10:07
Guddu,"318,229","303,877",Indus,01/09/2025 10:07
Ganda Singh Wala,,"253,068",Sutlej,01/09/2025 10:07
Domel,,"18,190",Jehlum,01/09/2025 10:07
Chiniot,,"140,193",,01/09/2025 10:07
Chattar Klass,,"37,630",Jehlum,01/09/2025 10:07
Chashma,"229,909","225,259",Indus,01/09/2025 10:07
Besham,,"189,500",Indus,01/09/2025 10:07
Balloki,"162,290","162,290",Ravi,01/09/2025 10:07
Azad Pattan,,"41,140",Jehlum,01/09/2025 10:07
Trimmu,"550,965","550,965",Chenab,01/09/2025 13:30
Taunsa,"221,176","206,676",Indus,01/09/2025 13:30
Tarbela Dam,"187,000","155,300",Indus,01/09/2025 13:30
Sulemanki,"127,021","127,021",Sutlej,01/09/2025 13:30
Sukkur,"285,487","234,717",Indus,01/09/2025 13:30
Skardu,,"120,900",Indus,01/09/2025 13:30
Sidhnai,"86,922","78,222",Ravi,01/09/2025 13:30
Shahdara,,"66,020",Ravi,01/09/2025 13:30
Rasul,"10,541","5,341",Jehlum,01/09/2025 13:30
Q.Abad,"175,326","175,326",Chenab,01/09/2025 13:30
Partab Bridge (Bunji),,"160,400",Indus,01/09/2025 13:30
Panjnad,"123,717","109,747",Chenab,01/09/2025 13:30
Muzaffarabad,,"6,460",Jehlum,01/09/2025 13:30
Marala,"91,940","90,940",Chenab,01/09/2025 13:30
Mangla Dam,"30,000","8,000",Jehlum,01/09/2025 13:30
Kotri,"273,844","244,739",Indus,01/09/2025 13:30
Kotli,,"7,420",Jehlum,01/09/2025 13:30
Khanki,"154,339","154,339",Chenab,01/09/2025 13:30
Kalabagh,"254,366","247,277",Indus,01/09/2025 13:30
KABUL,,"33,000",Kabul,01/09/2025 13:30
Jassar,,"69,552",Ravi,01/09/2025 13:30
Islam,"84,889","84,889",Sutlej,01/09/2025 13:30
Guddu,"326,242","311,981",Indus,01/09/2025 13:30
Ganda Singh Wala,,"253,068",Sutlej,01/09/2025 13:30
Domel,,"16,180",Jehlum,01/09/2025 13:30
Chiniot,,"132,675",,01/09/2025 13:30
Chattar Klass,,"27,500",Jehlum,01/09/2025 13:30
Chashma,"237,167","232,217",Indus,01/09/2025 13:30
Besham,,"188,600",Indus,01/09/2025 13:30
Balloki,"156,180","156,180",Ravi,01/09/2025 13:30
Azad Pattan,,"39,170",Jehlum,01/09/2025 13:30
Trimmu,"550,965","550,965",Chenab,01/09/2025 18:00
Taunsa,"221,676","206,676",Indus,01/09/2025 18:00
Tarbela Dam,"187,000","155,300",Indus,01/09/2025 18:00
Sulemanki,"124,274","124,274",Sutlej,01/09/2025 18:00
Sukkur,"285,487","234,717",Indus,01/09/2025 18:00
Sidhnai,"99,307","95,307",Ravi,01/09/2025 18:00
Shahdara,"63,200","63,200",Ravi,01/09/2025 18:00
Rasul,"10,541","5,341",Jehlum,01/09/2025 18:00
Q.Abad,"154,865","154,865",Chenab,01/09/2025 18:00
Panjnad,"121,013","107,074",Chenab,01/09/2025 18:00
Marala,"92,770","91,770",Chenab,01/09/2025 18:00
Mangla Dam,"40,000","8,000",Jehlum,01/09/2025 18:00
Kotri,"273,844","244,739",Indus,01/09/2025 18:00
Khanki,"136,039","136,039",Chenab,01/09/2025 18:00
Kalabagh,"254,366","247,277",Indus,01/09/2025 18:00
KABUL,"34,400","34,400",Kabul,01/09/2025 18:00
Jassar,"68,094","68,094",Ravi,01/09/2025 18:00
Islam,"84,889","84,889",Sutlej,01/09/2025 18:00
Guddu,"350,742","336,627",Indus,01/09/2025 18:00
Chashma,"234,105","229,105",Indus,01/09/2025 18:00
Balloki,"152,415","152,415",Ravi,01/09/2025 18:00
Trimmu,"550,965","550,965",Chenab,01/09/2025 19:27
Taunsa,"221,676","206,676",Indus,01/09/2025 19:27
Tarbela Dam,"187,000","155,300",Indus,01/09/2025 19:27
Sulemanki,"124,274","124,274",Sutlej,01/09/2025 19:27
Sukkur,"285,487","234,717",Indus,01/09/2025 19:27
Skardu,,"123,200",Indus,01/09/2025 19:27
Sidhnai,"100,094","97,094",Ravi,01/09/2025 19:27
Shahdara,"63,200","63,200",Ravi,01/09/2025 19:27
Rasul,"10,541","5,341",Jehlum,01/09/2025 19:27
Q.Abad,"154,865","154,865",Chenab,01/09/2025 19:27
Partab Bridge (Bunji),,"161,200",Indus,01/09/2025 19:27
Panjnad,"121,013","107,074",Chenab,01/09/2025 19:27
Muzaffarabad,,"6,010",Jehlum,01/09/2025 19:27
Marala,"92,770","91,770",Chenab,01/09/2025 19:27
Mangla Dam,"40,000","8,000",Jehlum,01/09/2025 19:27
Kotri,"273,844","244,739",Indus,01/09/2025 19:27
Kotli,,"6,810",Jehlum,01/09/2025 19:27
Khanki,"136,039","136,039",Chenab,01/09/2025 19:27
Kalabagh,"254,366","247,277",Indus,01/09/2025 19:27
KABUL,"34,400","34,400",Kabul,01/09/2025 19:27
Jassar,"68,094","68,094",Ravi,01/09/2025 19:27
Islam,"84,889","84,889",Sutlej,01/09/2025 19:27
Guddu,"350,742","336,627",Indus,01/09/2025 19:27
Ganda Singh Wala,"253,068","253,068",Sutlej,01/09/2025 19:27
Domel,,"14,550",Jehlum,01/09/2025 19:27
Chiniot,"140,193","140,193",Chenab,01/09/2025 19:27
Chattar Klass,,"31,220",Jehlum,01/09/2025 19:27
Chashma,"234,105","229,105",Indus,01/09/2025 19:27
Besham,,"183,500",Indus,01/09/2025 19:27
Balloki,"152,415","152,415",Ravi,01/09/2025 19:27
Azad Pattan,,"37,220",Jehlum,01/09/2025 19:27
Trimmu,"550,965","550,965",Chenab,01/09/2025 19:30
Taunsa,"221,676","206,676",Indus,01/09/2025 19:30
Tarbela Dam,"187,000","155,300",Indus,01/09/2025 19:30
Sulemanki,"124,274","124,274",Sutlej,01/09/2025 19:30
Sukkur,"285,487","234,717",Indus,01/09/2025 19:30
Skardu,,"123,200",Indus,01/09/2025 19:30
Sidhnai,"100,094","97,094",Ravi,01/09/2025 19:30
Shahdara,,"63,200",Ravi,01/09/2025 19:30
Rasul,"10,541","5,341",Jehlum,01/09/2025 19:30
Q.Abad,"154,865","154,865",Chenab,01/09/2025 19:30
Partab Bridge (Bunji),,"161,200",Indus,01/09/2025 19:30
Panjnad,"121,013","107,074",Chenab,01/09/2025 19:30
Muzaffarabad,,"6,010",Jehlum,01/09/2025 19:30
Marala,"92,770","91,770",Chenab,01/09/2025 19:30
Mangla Dam,"40,000","8,000",Jehlum,01/09/2025 19:30
Kotri,"273,844","244,739",Indus,01/09/2025 19:30
Kotli,,"6,810",Jehlum,01/09/2025 19:30
Khanki,"136,039","136,039",Chenab,01/09/2025 19:30
Kalabagh,"254,366","247,277",Indus,01/09/2025 19:30
KABUL,,"34,400",Kabul,01/09/2025 19:30
Jassar,,"68,094",Ravi,01/09/2025 19:30
Islam,"84,889","84,889",Sutlej,01/09/2025 19:30
Guddu,"350,742","336,627",Indus,01/09/2025 19:30
Ganda Singh Wala,,"253,068",Sutlej,01/09/2025 19:30
Domel,,"14,550",Jehlum,01/09/2025 19:30
Chiniot,,"140,193",,01/09/2025 19:30
Chattar Klass,,"31,220",Jehlum,01/09/2025 19:30
Chashma,"234,105","229,105",Indus,01/09/2025 19:30
Besham,,"183,500",Indus,01/09/2025 19:30
Balloki,"152,415","152,415",Ravi,01/09/2025 19:30
Azad Pattan,,"37,220",Jehlum,01/09/2025 19:30
Bhakra Dam,"107,565","56,009",Sutlej,02/09/2025 0:00
Harike,"290,929","274,058",Sutlej,02/09/2025 6:00
Pong Dam,"96,777","95,836",Byas,02/09/2025 6:00
Trimmu,"486,283","486,283",Chenab,02/09/2025 10:03
Taunsa,"232,997","219,497",Indus,02/09/2025 10:03
Tarbela Dam,"202,000","256,300",Indus,02/09/2025 10:03
Sulemanki,"124,274","124,274",Sutlej,02/09/2025 10:03
Sukkur,"280,850","231,500",Indus,02/09/2025 10:03
Skardu,,"113,600",Indus,02/09/2025 10:03
Sidhnai,"116,282","116,282",Ravi,02/09/2025 10:03
Shahdara,"53,630","53,630",Ravi,02/09/2025 10:03
Rasul,"5,200",0,Jehlum,02/09/2025 10:03
Q.Abad,"135,955","135,955",Chenab,02/09/2025 10:03
Partab Bridge (Bunji),,"161,800",Indus,02/09/2025 10:03
Panjnad,"92,307","78,337",Chenab,02/09/2025 10:03
Muzaffarabad,,"6,680",Jehlum,02/09/2025 10:03
Marala,"95,353","94,353",Chenab,02/09/2025 10:03
Mangla Dam,"36,000","8,000",Jehlum,02/09/2025 10:03
Kotri,"273,844","244,739",Indus,02/09/2025 10:03
Kotli,,"7,730",Jehlum,02/09/2025 10:03
Khanki,"120,887","120,887",Chenab,02/09/2025 10:03
Kalabagh,"224,057","216,968",Indus,02/09/2025 10:03
KABUL,,"35,500",Kabul,02/09/2025 10:03
Jassar,"53,844","53,844",Ravi,02/09/2025 10:03
Islam,"84,889","84,889",Sutlej,02/09/2025 10:03
Guddu,"360,777","345,373",Indus,02/09/2025 10:03
Ganda Singh Wala,"253,068","253,068",Sutlej,02/09/2025 10:03
Domel,,"16,460",Jehlum,02/09/2025 10:03
Chiniot,,"132,675",,02/09/2025 10:03
Chattar Klass,,"36,220",Jehlum,02/09/2025 10:03
Chashma,"248,809","243,809",Indus,02/09/2025 10:03
Besham,,"181,000",Indus,02/09/2025 10:03
Balloki,"137,305","137,305",Ravi,02/09/2025 10:03
Azad Pattan,,"40,850",Jehlum,02/09/2025 10:03
Trimmu,"434,239","434,239",Chenab,02/09/2025 14:17
Taunsa,"232,997","219,497",Indus,02/09/2025 14:17
Tarbela Dam,"193,000","149,700",Indus,02/09/2025 14:17
Sulemanki,"125,114","125,114",Sutlej,02/09/2025 14:17
Sukkur,"280,850","231,500",Indus,02/09/2025 14:17
Skardu,,"118,000",Indus,02/09/2025 14:17
Sidhnai,"120,663","120,663",Ravi,02/09/2025 14:17
Shahdara,"49,280","49,280",Ravi,02/09/2025 14:17
Rasul,"10,541","5,341",Jehlum,02/09/2025 14:17
Q.Abad,"128,078","128,078",Chenab,02/09/2025 14:17
Partab Bridge (Bunji),,"159,500",Indus,02/09/2025 14:17
Panjnad,"115,634","101,664",Chenab,02/09/2025 14:17
Muzaffarabad,,"6,460",Jehlum,02/09/2025 14:17
Marala,"100,972","99,472",Chenab,02/09/2025 14:17
Mangla Dam,"52,000","8,000",Jehlum,02/09/2025 14:17
Kotri,"273,844","244,739",Indus,02/09/2025 14:17
Kotli,,"7,730",Jehlum,02/09/2025 14:17
Khanki,"120,887","120,887",Chenab,02/09/2025 14:17
Kalabagh,"236,967","229,931",Indus,02/09/2025 14:17
KABUL,,"38,000",Kabul,02/09/2025 14:17
Jassar,"52,272","52,272",Ravi,02/09/2025 14:17
Islam,"86,524","86,524",Sutlej,02/09/2025 14:17
Guddu,"360,777","345,373",Indus,02/09/2025 14:17
Ganda Singh Wala,"253,068","253,068",Sutlej,02/09/2025 14:17
Domel,,"16,740",Jehlum,02/09/2025 14:17
Chiniot,,"125,157",,02/09/2025 14:17
Chattar Klass,,"30,900",Jehlum,02/09/2025 14:17
Chashma,"245,373","240,373",Indus,02/09/2025 14:17
Besham,,"189,500",Indus,02/09/2025 14:17
Balloki,"131,880","131,880",Ravi,02/09/2025 14:17
Azad Pattan,,"39,450",Jehlum,02/09/2025 14:17
Harike,"305,554","288,683",Sutlej,02/09/2025 18:00
Pong Dam,"108,863","82,500",Byas,02/09/2025 18:00
Trimmu,"426,964","426,964",Chenab,02/09/2025 20:27
Taunsa,"215,725","201,225",Indus,02/09/2025 20:27
Tarbela Dam,"192,000","155,600",Indus,02/09/2025 20:27
Sulemanki,"125,157","125,157",Sutlej,02/09/2025 20:27
Sukkur,"280,850","231,500",Indus,02/09/2025 20:27
Skardu,,"120,000",Indus,02/09/2025 20:27
Sidhnai,"145,338","145,338",Ravi,02/09/2025 20:27
Shahdara,,"49,280",Ravi,02/09/2025 20:27
Rasul,"5,200",0,Jehlum,02/09/2025 20:27
Q.Abad,"128,078","128,078",Chenab,02/09/2025 20:27
Partab Bridge (Bunji),,"160,400",Indus,02/09/2025 20:27
Panjnad,"169,150","155,180",Chenab,02/09/2025 20:27
Muzaffarabad,,"6,460",Jehlum,02/09/2025 20:27
Marala,"151,170","149,670",Chenab,02/09/2025 20:27
Mangla Dam,"52,000","8,000",Jehlum,02/09/2025 20:27
Kotri,"266,804","237,999",Indus,02/09/2025 20:27
Kotli,,"7,110",Jehlum,02/09/2025 20:27
Khanki,"120,887","120,887",Chenab,02/09/2025 20:27
Kalabagh,"256,345","249,309",Indus,02/09/2025 20:27
KABUL,,"46,400",Kabul,02/09/2025 20:27
Jassar,,"57,360",Ravi,02/09/2025 20:27
Islam,"86,524","86,524",Sutlej,02/09/2025 20:27
Guddu,"358,201","342,976",Indus,02/09/2025 20:27
Ganda Singh Wala,,"253,068",Sutlej,02/09/2025 20:27
Domel,,"20,310",Jehlum,02/09/2025 20:27
Chiniot,,"112,546",,02/09/2025 20:27
Chattar Klass,,"31,540",Jehlum,02/09/2025 20:27
Chashma,"242,476","237,476",Indus,02/09/2025 20:27
Besham,,"186,100",Indus,02/09/2025 20:27
Balloki,"130,100","130,100",Ravi,02/09/2025 20:27
Azad Pattan,,"37,490",Jehlum,02/09/2025 20:27
Skardu,,"120,000",Indus,03/09/2025 0:17
Partab Bridge (Bunji),,"160,400",Indus,03/09/2025 0:17
Besham,,"186,100",Indus,03/09/2025 0:17
Tarbela Dam,"192,000","155,600",Indus,03/09/2025 0:17
KABUL,,"46,400",Kabul,03/09/2025 0:17
Kalabagh,"256,345","249,309",Indus,03/09/2025 0:17
Chashma,"242,476","237,476",Indus,03/09/2025 0:17
Taunsa,"215,725","201,225",Indus,03/09/2025 0:17
Panjnad,"182,107","169,207",Chenab,03/09/2025 0:17
Sulemanki,"124,913","124,913",Sutlej,03/09/2025 0:17
Islam,"95,727","95,727",Sutlej,03/09/2025 0:17
Jassar,,"58,632",Ravi,03/09/2025 0:17
Shahdara,,"49,280",Ravi,03/09/2025 0:17
Balloki,"125,930","125,930",Ravi,03/09/2025 0:17
Sidhnai,"162,778","162,778",Ravi,03/09/2025 0:17
Marala,"199,248","197,748",Chenab,03/09/2025 0:17
Khanki,"161,207","161,207",Chenab,03/09/2025 0:17
Q.Abad,"128,078","128,078",Chenab,03/09/2025 0:17
Trimmu,"399,020","399,020",Chenab,03/09/2025 0:17
Muzaffarabad,,"6,460",Jehlum,03/09/2025 0:17
Domel,,"20,310",Jehlum,03/09/2025 0:17
Chattar Klass,,"31,540",Jehlum,03/09/2025 0:17
Ganda Singh Wala,,"269,501",Sutlej,03/09/2025 0:17
Chiniot,,"99,935",,03/09/2025 0:17
Azad Pattan,,"37,490",Jehlum,03/09/2025 0:17
Kotli,,"7,110",Jehlum,03/09/2025 0:17
Mangla Dam,"52,000","8,000",Jehlum,03/09/2025 0:17
Rasul,"5,200",0,Jehlum,03/09/2025 0:17
Guddu,"358,201","342,976",Indus,03/09/2025 0:17
Sukkur,"280,850","231,500",Indus,03/09/2025 0:17
Kotri,"266,804","237,999",Indus,03/09/2025 0:17
Skardu,,"114,200",Indus,03/09/2025 1:42
Partab Bridge (Bunji),,"159,900",Indus,03/09/2025 1:42
Besham,,"182,700",Indus,03/09/2025 1:42
Tarbela Dam,"193,000","256,300",Indus,03/09/2025 1:42
KABUL,,"44,900",Kabul,03/09/2025 1:42
Kalabagh,"256,526","249,309",Indus,03/09/2025 1:42
Chashma,"241,880","236,880",Indus,03/09/2025 1:42
Taunsa,"221,176","206,676",Indus,03/09/2025 1:42
Panjnad,"182,107","169,207",Chenab,03/09/2025 1:42
Sulemanki,"124,919","124,913",Sutlej,03/09/2025 1:42
Islam,"95,727","95,727",Sutlej,03/09/2025 1:42
Jassar,,"63,720",Ravi,03/09/2025 1:42
Shahdara,,"49,280",Ravi,03/09/2025 1:42
Balloki,"125,930","125,930",Ravi,03/09/2025 1:42
Sidhnai,"173,734","173,734",Ravi,03/09/2025 1:42
Marala,"239,178","237,678",Chenab,03/09/2025 1:42
Khanki,"166,529","166,529",Chenab,03/09/2025 1:42
Q.Abad,"128,078","128,078",Chenab,03/09/2025 1:42
Trimmu,"385,911","385,911",Chenab,03/09/2025 1:42
Muzaffarabad,,"6,460",Jehlum,03/09/2025 1:42
Domel,,"17,310",Jehlum,03/09/2025 1:42
Chattar Klass,,"33,500",Jehlum,03/09/2025 1:42
Ganda Singh Wala,,"269,501",Sutlej,03/09/2025 1:42
Chiniot,,"95,732",,03/09/2025 1:42
Azad Pattan,,"36,660",Jehlum,03/09/2025 1:42
Kotli,,"6,520",Jehlum,03/09/2025 1:42
Mangla Dam,"35,000","8,000",Jehlum,03/09/2025 1:42
Rasul,"5,200",0,Jehlum,03/09/2025 1:42
Guddu,"358,201","342,976",Indus,03/09/2025 1:42
Sukkur,"280,850","231,500",Indus,03/09/2025 1:42
Kotri,"266,804","237,999",Indus,03/09/2025 1:42
Skardu,,"114,200",Indus,03/09/2025 3:14
Partab Bridge (Bunji),,"159,900",Indus,03/09/2025 3:14
Besham,,"182,700",Indus,03/09/2025 3:14
Tarbela Dam,"193,000","256,300",Indus,03/09/2025 3:14
KABUL,,"44,900",Kabul,03/09/2025 3:14
Kalabagh,"256,526","249,309",Indus,03/09/2025 3:14
Chashma,"241,880","236,880",Indus,03/09/2025 3:14
Taunsa,"221,176","206,676",Indus,03/09/2025 3:14
Panjnad,"182,107","182,107",Chenab,03/09/2025 3:14
Sulemanki,"122,736","122,736",Sutlej,03/09/2025 3:14
Islam,"95,727","95,727",Sutlej,03/09/2025 3:14
Jassar,,"63,720",Ravi,03/09/2025 3:14
Shahdara,,"49,280",Ravi,03/09/2025 3:14
Balloki,"125,930","125,930",Ravi,03/09/2025 3:14
Sidhnai,"174,835","174,835",Ravi,03/09/2025 3:14
Marala,"249,077","247,577",Chenab,03/09/2025 3:14
Khanki,"166,529","166,529",Chenab,03/09/2025 3:14
Q.Abad,"135,955","135,955",Chenab,03/09/2025 3:14
Trimmu,"385,911","385,911",Chenab,03/09/2025 3:14
Muzaffarabad,,"6,460",Jehlum,03/09/2025 3:14
Domel,,"17,310",Jehlum,03/09/2025 3:14
Chattar Klass,,"33,500",Jehlum,03/09/2025 3:14
Ganda Singh Wala,,"269,501",Sutlej,03/09/2025 3:14
Chiniot,,"95,732",,03/09/2025 3:14
Azad Pattan,,"36,660",Jehlum,03/09/2025 3:14
Kotli,,"6,520",Jehlum,03/09/2025 3:14
Mangla Dam,"35,000","8,000",Jehlum,03/09/2025 3:14
Rasul,"5,200",0,Jehlum,03/09/2025 3:14
Guddu,"358,201","342,976",Indus,03/09/2025 3:14
Sukkur,"280,850","231,500",Indus,03/09/2025 3:14
Kotri,"266,804","237,999",Indus,03/09/2025 3:14
Pong Dam,"160,183","79,837",Byas,03/09/2025 6:00
Bhakra Dam,"86,822","65,042",Sutlej,03/09/2025 6:00
Harike,"335,030","318,159",Sutlej,03/09/2025 6:00
Thein Dam,"108,150","45,484",Ravi,03/09/2025 6:00
Skardu,,"111,700",Indus,03/09/2025 8:53
Partab Bridge (Bunji),,"158,100",Indus,03/09/2025 8:53
Besham,,"185,200",Indus,03/09/2025 8:53
Tarbela Dam,"193,000","155,700",Indus,03/09/2025 8:53
KABUL,,"42,300",Kabul,03/09/2025 8:53
Kalabagh,"225,545","218,328",Indus,03/09/2025 8:53
Chashma,"248,187","243,187",Indus,03/09/2025 8:53
Taunsa,"231,947","217,447",Indus,03/09/2025 8:53
Panjnad,"182,107","169,207",Chenab,03/09/2025 8:53
Sulemanki,"122,736","122,736",Sutlej,03/09/2025 8:53
Islam,"95,727","95,727",Sutlej,03/09/2025 8:53
Jassar,,"68,094",Ravi,03/09/2025 8:53
Shahdara,,"49,280",Ravi,03/09/2025 8:53
Balloki,"117,655","117,655",Ravi,03/09/2025 8:53
Sidhnai,"193,470","193,470",Ravi,03/09/2025 8:53
Marala,"398,203","396,703",Chenab,03/09/2025 8:53
Khanki,"339,470","339,470",Chenab,03/09/2025 8:53
Q.Abad,"232,450","232,450",Chenab,03/09/2025 8:53
Trimmu,"355,744","355,744",Chenab,03/09/2025 8:53
Muzaffarabad,,"6,900",Jehlum,03/09/2025 8:53
Domel,,"15,900",Jehlum,03/09/2025 8:53
Chattar Klass,,"29,020",Jehlum,03/09/2025 8:53
Ganda Singh Wala,,"269,501",Sutlej,03/09/2025 8:53
Chiniot,,"108,343",,03/09/2025 8:53
Azad Pattan,,"37,770",Jehlum,03/09/2025 8:53
Kotli,,"7,110",Jehlum,03/09/2025 8:53
Mangla Dam,"45,000","8,000",Jehlum,03/09/2025 8:53
Rasul,"5,200",0,Jehlum,03/09/2025 8:53
Guddu,"369,649","354,224",Indus,03/09/2025 8:53
Sukkur,"300,575","250,875",Indus,03/09/2025 8:53
Kotri,"266,804","237,999",Indus,03/09/2025 8:53
Skardu,,"111,700",Indus,03/09/2025 10:40
Partab Bridge (Bunji),,"158,100",Indus,03/09/2025 10:40
Besham,,"185,200",Indus,03/09/2025 10:40
Tarbela Dam,"193,000","155,700",Indus,03/09/2025 10:40
KABUL,,"42,300",Kabul,03/09/2025 10:40
Kalabagh,"225,545","218,328",Indus,03/09/2025 10:40
Chashma,"248,187","243,187",Indus,03/09/2025 10:40
Taunsa,"231,947","217,447",Indus,03/09/2025 10:40
Sulemanki,"122,736","122,736",Sutlej,03/09/2025 10:40
Islam,"95,727","95,727",Sutlej,03/09/2025 10:40
Jassar,,"75,384",Ravi,03/09/2025 10:40
Shahdara,,"49,280",Ravi,03/09/2025 10:40
Balloki,"117,655","117,655",Ravi,03/09/2025 10:40
Sidhnai,"164,281","164,281",Ravi,03/09/2025 10:40
Marala,"531,822","530,322",Chenab,03/09/2025 10:40
Khanki,"367,640","367,640",Chenab,03/09/2025 10:40
Q.Abad,"253,769","253,769",Chenab,03/09/2025 10:40
Trimmu,"345,083","345,083",Chenab,03/09/2025 10:40
Muzaffarabad,,"6,900",Jehlum,03/09/2025 10:40
Domel,,"15,900",Jehlum,03/09/2025 10:40
Chattar Klass,,"29,020",Jehlum,03/09/2025 10:40
Ganda Singh Wala,,"269,501",Sutlej,03/09/2025 10:40
Chiniot,,"112,546",,03/09/2025 10:40
Azad Pattan,,"37,770",Jehlum,03/09/2025 10:40
Kotli,,"7,110",Jehlum,03/09/2025 10:40
Mangla Dam,"45,000","8,000",Jehlum,03/09/2025 10:40
Rasul,"5,200",0,Jehlum,03/09/2025 10:40
Guddu,"369,649","354,224",Indus,03/09/2025 10:40
Sukkur,"300,575","250,875",Indus,03/09/2025 10:40
Kotri,"266,804","237,999",Indus,03/09/2025 10:40
Tarbela Dam,"192,000","155,400",Indus,03/09/2025 13:00
Kalabagh,"248,119","240,902",Indus,03/09/2025 13:00
Chashma,"247,479","242,529",Indus,03/09/2025 13:00
Taunsa,"231,947","217,447",Indus,03/09/2025 13:00
Guddu,"369,649","354,224",Indus,03/09/2025 13:00
Sukkur,"300,575","250,875",Indus,03/09/2025 13:00
Kotri,"266,804","237,999",Indus,03/09/2025 13:00
KABUL,"33,300","33,300",Kabul,03/09/2025 13:00
Mangla Dam,"52,000","8,000",Jehlum,03/09/2025 13:00
Rasul,"5,200",0,Jehlum,03/09/2025 13:00
Marala,"549,737","548,237",Chenab,03/09/2025 13:00
Khanki,"421,270","421,270",Chenab,03/09/2025 13:00
Q.Abad,"325,566","325,566",Chenab,03/09/2025 13:00
Trimmu,"316,509","316,509",Chenab,03/09/2025 13:00
Panjnad,"159,662","146,762",Chenab,03/09/2025 13:00
Jassar,"82,140","82,140",Ravi,03/09/2025 13:00
Shahdara,"55,370","55,370",Ravi,03/09/2025 13:00
Balloki,"114,790","114,790",Ravi,03/09/2025 13:00
Sidhnai,"161,280","161,280",Ravi,03/09/2025 13:00
