Name of Structure,Inflow_Discharge,Outflow_Discharge,River,Date
Kotri,273844,244739,Indus,31/08/2025 11:33
Kotli,,7730,Jehlum,31/08/2025 11:33
Khanki,166607,166607,Chenab,31/08/2025 11:33
Kalabagh,198932,192043,Indus,31/08/2025 11:33
KABUL,,46800,Kabul,31/08/2025 11:33
Jassar,80220,80220,Ravi,31/08/2025 11:33
Islam,68317,68317,Sutlej,31/08/2025 11:33
Guddu,322819,307956,Indus,31/08/2025 11:33
Ganda Singh Wala,253068,253068,Sutlej,31/08/2025 11:33
Domel,,19080,Jehlum,31/08/2025 11:33
Chattar Klass,,32510,Jehlum,31/08/2025 11:33
Chashma,240644,236644,Indus,31/08/2025 11:33
Besham,,166500,Indus,31/08/2025 11:33
Balloki,204268,204260,Ravi,31/08/2025 11:33
Azad Pattan,,36110,Jehlum,31/08/2025 11:33
Pong Dam,87008,109919,Byas,31/08/2025 18:00
Trimmu,464035,464035,Chenab,31/08/2025 19:13
Taunsa,225599,212099,Indus,31/08/2025 19:13
Tarbela Dam,180000,256500,Indus,31/08/2025 19:13
Sulemanki,134970,134970,Sutlej,31/08/2025 19:13
Sukkur,303480,252110,Indus,31/08/2025 19:13
Skardu,,118700,Indus,31/08/2025 19:13
Sidhnai,51683,42383,Ravi,31/08/2025 19:13
Shahdara,,76700,Ravi,31/08/2025 19:13
Rasul,13190,7990,Jehlum,31/08/2025 19:13
Q.Abad,154865,154865,Chenab,31/08/2025 19:13
Partab Bridge (Bunji),,161800,Indus,31/08/2025 19:13
Panjnad,102054,87564,Chenab,31/08/2025 19:13
Muzaffarabad,,6230,Jehlum,31/08/2025 19:13
Marala,116544,115544,Chenab,31/08/2025 19:13
Mangla Dam,25000,8000,Jehlum,31/08/2025 19:13
Kotri,273844,244739,Indus,31/08/2025 19:13
Kotli,,7110,Jehlum,31/08/2025 19:13
Khanki,148178,148178,Chenab,31/08/2025 19:13
Kalabagh,254430,247541,Indus,31/08/2025 19:13
KABUL,,35700,Kabul,31/08/2025 19:13
Jassar,66636,66636,Ravi,31/08/2025 19:13
Islam,68417,68417,Sutlej,31/08/2025 19:13
Guddu,294454,282599,Indus,31/08/2025 19:13
Ganda Singh Wala,253068,253068,Sutlej,31/08/2025 19:13
Domel,,18190,Jehlum,31/08/2025 19:13
Chiniot,,264191,,31/08/2025 19:13
Chattar Klass,,29020,Jehlum,31/08/2025 19:13
Chashma,235088,228572,Indus,31/08/2025 19:13
Besham,,184400,Indus,31/08/2025 19:13
Balloki,186515,186515,Ravi,31/08/2025 19:13
Azad Pattan,,36660,Jehlum,31/08/2025 19:13
Thein Dam,47543,73933,Ravi,01/09/2025 0:00
Bhakra Dam,81065,55867,Sutlej,01/09/2025 0:00
Harike,280467,267192,Sutlej,01/09/2025 6:00
Pong Dam,84498,109920,Byas,01/09/2025 6:00
Trimmu,479743,479743,Chenab,01/09/2025 9:14
Taunsa,231882,217382,Indus,01/09/2025 9:14
Tarbela Dam,190000,155600,Indus,01/09/2025 9:14
Sulemanki,134970,134970,Sutlej,01/09/2025 9:14
Sukkur,285487,234717,Indus,01/09/2025 9:14
Skardu,,115500,Indus,01/09/2025 9:14
Sidhnai,74238,64938,Ravi,01/09/2025 9:14
Shahdara,,67900,Ravi,01/09/2025 9:14
Rasul,10541,5341,Jehlum,01/09/2025 9:14
Q.Abad,154865,154865,Chenab,01/09/2025 9:14
Partab Bridge (Bunji),,162700,Indus,01/09/2025 9:14
Panjnad,133117,119147,Chenab,01/09/2025 9:14
Muzaffarabad,,6900,Jehlum,01/09/2025 9:14
Marala,95728,94728,Chenab,01/09/2025 9:14
Mangla Dam,35000,8000,Jehlum,01/09/2025 9:14
Kotri,273844,244739,Indus,01/09/2025 9:14
Kotli,,7420,Jehlum,01/09/2025 9:14
Khanki,176955,176955,Chenab,01/09/2025 9:14
Kalabagh,220175,213086,Indus,01/09/2025 9:14
KABUL,,34100,Kabul,01/09/2025 9:14
Jassar,68094,68094,Ravi,01/09/2025 9:14
Islam,70230,70230,Sutlej,01/09/2025 9:14
Guddu,318229,303877,Indus,01/09/2025 9:14
Ganda Singh Wala,253068,253068,Sutlej,01/09/2025 9:14
Domel,,18190,Jehlum,01/09/2025 9:14
Chiniot,,140193,,01/09/2025 9:14
Chattar Klass,,37630,Jehlum,01/09/2025 9:14
Chashma,229909,225259,Indus,01/09/2025 9:14
Besham,,189500,Indus,01/09/2025 9:14
Balloki,168615,168615,Ravi,01/09/2025 9:14
Azad Pattan,,41140,Jehlum,01/09/2025 9:14
Trimmu,550965,550965,Chenab,01/09/2025 10:07
Taunsa,231882,217382,Indus,01/09/2025 10:07
Tarbela Dam,190000,155600,Indus,01/09/2025 10:07
Sulemanki,134970,134970,Sutlej,01/09/2025 10:07
Sukkur,285487,234717,Indus,01/09/2025 10:07
Skardu,,115500,Indus,01/09/2025 10:07
Sidhnai,79514,70214,Ravi,01/09/2025 10:07
Shahdara,,67900,Ravi,01/09/2025 10:07
Rasul,10541,5341,Jehlum,01/09/2025 10:07
Q.Abad,154865,154865,Chenab,01/09/2025 10:07
Partab Bridge (Bunji),,162700,Indus,01/09/2025 10:07
Panjnad,133117,119147,Chenab,01/09/2025 10:07
Muzaffarabad,,6900,Jehlum,01/09/2025 10:07
Marala,94288,92288,Chenab,01/09/2025 10:07
Mangla Dam,35000,8000,Jehlum,01/09/2025 10:07
Kotri,273844,244739,Indus,01/09/2025 10:07
Kotli,,7420,Jehlum,01/09/2025 10:07
Khanki,154339,154339,Chenab,01/09/2025 10:07
Kalabagh,220175,213086,Indus,01/09/2025 10:07
KABUL,,34100,Kabul,01/09/2025 10:07
Jassar,68094,68094,Ravi,01/09/2025 10:07
Islam,70230,70230,Sutlej,01/09/2025 10:07
Guddu,318229,303877,Indus,01/09/2025 10:07
Ganda Singh Wala,253068,253068,Sutlej,01/09/2025 10:07
Domel,,18190,Jehlum,01/09/2025 10:07
Chiniot,,140193,,01/09/2025 10:07
Chattar Klass,,37630,Jehlum,01/09/2025 10:07
Chashma,229909,225259,Indus,01/09/2025 10:07
Besham,,189500,Indus,01/09/2025 10:07
Balloki,162290,162290,Ravi,01/09/2025 10:07
Azad Pattan,,41140,Jehlum,01/09/2025 10:07
Trimmu,550965,550965,Chenab,01/09/2025 13:30
Taunsa,221176,206676,Indus,01/09/2025 13:30
Tarbela Dam,187000,155300,Indus,01/09/2025 13:30
Sulemanki,127021,127021,Sutlej,01/09/2025 13:30
Sukkur,285487,234717,Indus,01/09/2025 13:30
Skardu,,120900,Indus,01/09/2025 13:30
Sidhnai,86922,78222,Ravi,01/09/2025 13:30
Shahdara,,66020,Ravi,01/09/2025 13:30
Rasul,10541,5341,Jehlum,01/09/2025 13:30
Q.Abad,175326,175326,Chenab,01/09/2025 13:30
Partab Bridge (Bunji),,160400,Indus,01/09/2025 13:30
Panjnad,123717,109747,Chenab,01/09/2025 13:30
Muzaffarabad,,6460,Jehlum,01/09/2025 13:30
Marala,91940,90940,Chenab,01/09/2025 13:30
Mangla Dam,30000,8000,Jehlum,01/09/2025 13:30
Kotri,273844,244739,Indus,01/09/2025 13:30
Kotli,,7420,Jehlum,01/09/2025 13:30
Khanki,154339,154339,Chenab,01/09/2025 13:30
Kalabagh,254366,247277,Indus,01/09/2025 13:30
KABUL,,33000,Kabul,01/09/2025 13:30
Jassar,69552,69552,Ravi,01/09/2025 13:30
Islam,84889,84889,Sutlej,01/09/2025 13:30
Guddu,326242,311981,Indus,01/09/2025 13:30
Ganda Singh Wala,253068,253068,Sutlej,01/09/2025 13:30
Domel,,16180,Jehlum,01/09/2025 13:30
Chiniot,,132675,,01/09/2025 13:30
Chattar Klass,,27500,Jehlum,01/09/2025 13:30
Chashma,237167,232217,Indus,01/09/2025 13:30
Besham,,188600,Indus,01/09/2025 13:30
Balloki,156180,156180,Ravi,01/09/2025 13:30
Azad Pattan,,39170,Jehlum,01/09/2025 13:30
Trimmu,550965,550965,Chenab,01/09/2025 18:00
Taunsa,221676,206676,Indus,01/09/2025 18:00
Tarbela Dam,187000,155300,Indus,01/09/2025 18:00
Sulemanki,124274,124274,Sutlej,01/09/2025 18:00
Sukkur,285487,234717,Indus,01/09/2025 18:00
Sidhnai,99307,95307,Ravi,01/09/2025 18:00
Shahdara,63200,63200,Ravi,01/09/2025 18:00
Rasul,10541,5341,Jehlum,01/09/2025 18:00
Q.Abad,154865,154865,Chenab,01/09/2025 18:00
Panjnad,121013,107074,Chenab,01/09/2025 18:00
Marala,92770,91770,Chenab,01/09/2025 18:00
Mangla Dam,40000,8000,Jehlum,01/09/2025 18:00
Kotri,273844,244739,Indus,01/09/2025 18:00
Khanki,136039,136039,Chenab,01/09/2025 18:00
Kalabagh,254366,247277,Indus,01/09/2025 18:00
KABUL,34400,34400,Kabul,01/09/2025 18:00
Jassar,68094,68094,Ravi,01/09/2025 18:00
Islam,84889,84889,Sutlej,01/09/2025 18:00
Guddu,350742,336627,Indus,01/09/2025 18:00
Chashma,234105,229105,Indus,01/09/2025 18:00
Balloki,152415,152415,Ravi,01/09/2025 18:00
Trimmu,550965,550965,Chenab,01/09/2025 19:27
Taunsa,221676,206676,Indus,01/09/2025 19:27
Tarbela Dam,187000,155300,Indus,01/09/2025 19:27
Sulemanki,124274,124274,Sutlej,01/09/2025 19:27
Sukkur,285487,234717,Indus,01/09/2025 19:27
Skardu,,123200,Indus,01/09/2025 19:27
Sidhnai,100094,97094,Ravi,01/09/2025 19:27
Shahdara,63200,63200,Ravi,01/09/2025 19:27
Rasul,10541,5341,Jehlum,01/09/2025 19:27
Q.Abad,154865,154865,Chenab,01/09/2025 19:27
Partab Bridge (Bunji),,161200,Indus,01/09/2025 19:27
Panjnad,121013,107074,Chenab,01/09/2025 19:27
Muzaffarabad,,6010,Jehlum,01/09/2025 19:27
Marala,92770,91770,Chenab,01/09/2025 19:27
Mangla Dam,40000,8000,Jehlum,01/09/2025 19:27
Kotri,273844,244739,Indus,01/09/2025 19:27
Kotli,,6810,Jehlum,01/09/2025 19:27
Khanki,136039,136039,Chenab,01/09/2025 19:27
Kalabagh,254366,247277,Indus,01/09/2025 19:27
KABUL,34400,34400,Kabul,01/09/2025 19:27
Jassar,68094,68094,Ravi,01/09/2025 19:27
Islam,84889,84889,Sutlej,01/09/2025 19:27
Guddu,350742,336627,Indus,01/09/2025 19:27
Ganda Singh Wala,253068,253068,Sutlej,01/09/2025 19:27
Domel,,14550,Jehlum,01/09/2025 19:27
Chiniot,140193,140193,Chenab,01/09/2025 19:27
Chattar Klass,,31220,Jehlum,01/09/2025 19:27
Chashma,234105,229105,Indus,01/09/2025 19:27
Besham,,183500,Indus,01/09/2025 19:27
Balloki,152415,152415,Ravi,01/09/2025 19:27
Azad Pattan,,37220,Jehlum,01/09/2025 19:27
Trimmu,550965,550965,Chenab,01/09/2025 19:30
Taunsa,221676,206676,Indus,01/09/2025 19:30
Tarbela Dam,187000,155300,Indus,01/09/2025 19:30
Sulemanki,124274,124274,Sutlej,01/09/2025 19:30
Sukkur,285487,234717,Indus,01/09/2025 19:30
Skardu,,123200,Indus,01/09/2025 19:30
Sidhnai,100094,97094,Ravi,01/09/2025 19:30
Shahdara,,63200,Ravi,01/09/2025 19:30
Rasul,10541,5341,Jehlum,01/09/2025 19:30
Q.Abad,154865,154865,Chenab,01/09/2025 19:30
Partab Bridge (Bunji),,161200,Indus,01/09/2025 19:30
Panjnad,121013,107074,Chenab,01/09/2025 19:30
Muzaffarabad,,6010,Jehlum,01/09/2025 19:30
Marala,92770,91770,Chenab,01/09/2025 19:30
Mangla Dam,40000,8000,Jehlum,01/09/2025 19:30
Kotri,273844,244739,Indus,01/09/2025 19:30
Kotli,,6810,Jehlum,01/09/2025 19:30
Khanki,136039,136039,Chenab,01/09/2025 19:30
Kalabagh,254366,247277,Indus,01/09/2025 19:30
KABUL,,34400,Kabul,01/09/2025 19:30
Jassar,68094,68094,Ravi,01/09/2025 19:30
Islam,84889,84889,Sutlej,01/09/2025 19:30
Guddu,350742,336627,Indus,01/09/2025 19:30
Ganda Singh Wala,253068,253068,Sutlej,01/09/2025 19:30
Domel,,14550,Jehlum,01/09/2025 19:30
Chiniot,,140193,,01/09/2025 19:30
Chattar Klass,,31220,Jehlum,01/09/2025 19:30
Chashma,234105,229105,Indus,01/09/2025 19:30
Besham,,183500,Indus,01/09/2025 19:30
Balloki,152415,152415,Ravi,01/09/2025 19:30
Azad Pattan,,37220,Jehlum,01/09/2025 19:30
Bhakra Dam,107565,56009,Sutlej,02/09/2025 0:00
Harike,290929,274058,Sutlej,02/09/2025 6:00
Pong Dam,96777,95836,Byas,02/09/2025 6:00
Trimmu,486283,486283,Chenab,02/09/2025 10:03
Taunsa,232997,219497,Indus,02/09/2025 10:03
Tarbela Dam,202000,256300,Indus,02/09/2025 10:03
Sulemanki,124274,124274,Sutlej,02/09/2025 10:03
Sukkur,280850,231500,Indus,02/09/2025 10:03
Skardu,,113600,Indus,02/09/2025 10:03
Sidhnai,116282,116282,Ravi,02/09/2025 10:03
Shahdara,53630,53630,Ravi,02/09/2025 10:03
Rasul,5200,0,Jehlum,02/09/2025 10:03
Q.Abad,135955,135955,Chenab,02/09/2025 10:03
Partab Bridge (Bunji),,161800,Indus,02/09/2025 10:03
Panjnad,92307,78337,Chenab,02/09/2025 10:03
Muzaffarabad,,6680,Jehlum,02/09/2025 10:03
Marala,95353,94353,Chenab,02/09/2025 10:03
Mangla Dam,36000,8000,Jehlum,02/09/2025 10:03
Kotri,273844,244739,Indus,02/09/2025 10:03
Kotli,,7730,Jehlum,02/09/2025 10:03
Khanki,120887,120887,Chenab,02/09/2025 10:03
Kalabagh,224057,216968,Indus,02/09/2025 10:03
KABUL,,35500,Kabul,02/09/2025 10:03
Jassar,53844,53844,Ravi,02/09/2025 10:03
Islam,84889,84889,Sutlej,02/09/2025 10:03
Guddu,360777,345373,Indus,02/09/2025 10:03
Ganda Singh Wala,253068,253068,Sutlej,02/09/2025 10:03
Domel,,16460,Jehlum,02/09/2025 10:03
Chiniot,,132675,,02/09/2025 10:03
Chattar Klass,,36220,Jehlum,02/09/2025 10:03
Chashma,248809,243809,Indus,02/09/2025 10:03
Besham,,181000,Indus,02/09/2025 10:03
Balloki,137305,137305,Ravi,02/09/2025 10:03
Azad Pattan,,40850,Jehlum,02/09/2025 10:03
Trimmu,434239,434239,Chenab,02/09/2025 14:17
Taunsa,232997,219497,Indus,02/09/2025 14:17
Tarbela Dam,193000,149700,Indus,02/09/2025 14:17
Sulemanki,125114,125114,Sutlej,02/09/2025 14:17
Sukkur,280850,231500,Indus,02/09/2025 14:17
Skardu,,118000,Indus,02/09/2025 14:17
Sidhnai,120663,120663,Ravi,02/09/2025 14:17
Shahdara,49280,49280,Ravi,02/09/2025 14:17
Rasul,10541,5341,Jehlum,02/09/2025 14:17
Q.Abad,128078,128078,Chenab,02/09/2025 14:17
Partab Bridge (Bunji),,159500,Indus,02/09/2025 14:17
Panjnad,115634,101664,Chenab,02/09/2025 14:17
Muzaffarabad,,6460,Jehlum,02/09/2025 14:17
Marala,100972,99472,Chenab,02/09/2025 14:17
Mangla Dam,52000,8000,Jehlum,02/09/2025 14:17
Kotri,273844,244739,Indus,02/09/2025 14:17
Kotli,,7730,Jehlum,02/09/2025 14:17
Khanki,120887,120887,Chenab,02/09/2025 14:17
Kalabagh,236967,229931,Indus,02/09/2025 14:17
KABUL,,38000,Kabul,02/09/2025 14:17
Jassar,52272,52272,Ravi,02/09/2025 14:17
Islam,86524,86524,Sutlej,02/09/2025 14:17
Guddu,360777,345373,Indus,02/09/2025 14:17
Ganda Singh Wala,253068,253068,Sutlej,02/09/2025 14:17
Domel,,16740,Jehlum,02/09/2025 14:17
Chiniot,,125157,,02/09/2025 14:17
Chattar Klass,,30900,Jehlum,02/09/2025 14:17
Chashma,245373,240373,Indus,02/09/2025 14:17
Besham,,189500,Indus,02/09/2025 14:17
Balloki,131880,131880,Ravi,02/09/2025 14:17
Azad Pattan,,39450,Jehlum,02/09/2025 14:17
Harike,305554,288683,Sutlej,02/09/2025 18:00
Pong Dam,108863,82500,Byas,02/09/2025 18:00
Trimmu,426964,426964,Chenab,02/09/2025 20:27
Taunsa,215725,201225,Indus,02/09/2025 20:27
Tarbela Dam,192000,155600,Indus,02/09/2025 20:27
Sulemanki,125157,125157,Sutlej,02/09/2025 20:27
Sukkur,280850,231500,Indus,02/09/2025 20:27
Skardu,,120000,Indus,02/09/2025 20:27
Sidhnai,145338,145338,Ravi,02/09/2025 20:27
Shahdara,,49280,Ravi,02/09/2025 20:27
Rasul,5200,0,Jehlum,02/09/2025 20:27
Q.Abad,128078,128078,Chenab,02/09/2025 20:27
Partab Bridge (Bunji),,160400,Indus,02/09/2025 20:27
Panjnad,169150,155180,Chenab,02/09/2025 20:27
Muzaffarabad,,6460,Jehlum,02/09/2025 20:27
Marala,151170,149670,Chenab,02/09/2025 20:27
Mangla Dam,52000,8000,Jehlum,02/09/2025 20:27
Kotri,266804,237999,Indus,02/09/2025 20:27
Kotli,,7110,Jehlum,02/09/2025 20:27
Khanki,120887,120887,Chenab,02/09/2025 20:27
Kalabagh,256345,249309,Indus,02/09/2025 20:27
KABUL,,46400,Kabul,02/09/2025 20:27
Jassar,57360,57360,Ravi,02/09/2025 20:27
Islam,86524,86524,Sutlej,02/09/2025 20:27
Guddu,358201,342976,Indus,02/09/2025 20:27
Ganda Singh Wala,253068,253068,Sutlej,02/09/2025 20:27
Domel,,20310,Jehlum,02/09/2025 20:27
Chiniot,,112546,,02/09/2025 20:27
Chattar Klass,,31540,Jehlum,02/09/2025 20:27
Chashma,242476,237476,Indus,02/09/2025 20:27
Besham,,186100,Indus,02/09/2025 20:27
Balloki,130100,130100,Ravi,02/09/2025 20:27
Azad Pattan,,37490,Jehlum,02/09/2025 20:27
Skardu,,120000,Indus,03/09/2025 0:17
Partab Bridge (Bunji),,160400,Indus,03/09/2025 0:17
Besham,,186100,Indus,03/09/2025 0:17
Tarbela Dam,192000,155600,Indus,03/09/2025 0:17
KABUL,,46400,Kabul,03/09/2025 0:17
Kalabagh,256345,249309,Indus,03/09/2025 0:17
Chashma,242476,237476,Indus,03/09/2025 0:17
Taunsa,215725,201225,Indus,03/09/2025 0:17
Panjnad,182107,169207,Chenab,03/09/2025 0:17
Sulemanki,124913,124913,Sutlej,03/09/2025 0:17
Islam,95727,95727,Sutlej,03/09/2025 0:17
Jassar,58632,58632,Ravi,03/09/2025 0:17
Shahdara,,49280,Ravi,03/09/2025 0:17
Balloki,125930,125930,Ravi,03/09/2025 0:17
Sidhnai,162778,162778,Ravi,03/09/2025 0:17
Marala,199248,197748,Chenab,03/09/2025 0:17
Khanki,161207,161207,Chenab,03/09/2025 0:17
Q.Abad,128078,128078,Chenab,03/09/2025 0:17
Trimmu,399020,399020,Chenab,03/09/2025 0:17
Muzaffarabad,,6460,Jehlum,03/09/2025 0:17
Domel,,20310,Jehlum,03/09/2025 0:17
Chattar Klass,,31540,Jehlum,03/09/2025 0:17
Ganda Singh Wala,269501,269501,Sutlej,03/09/2025 0:17
Chiniot,,99935,,03/09/2025 0:17
Azad Pattan,,37490,Jehlum,03/09/2025 0:17
Kotli,,7110,Jehlum,03/09/2025 0:17
Mangla Dam,52000,8000,Jehlum,03/09/2025 0:17
Rasul,5200,0,Jehlum,03/09/2025 0:17
Guddu,358201,342976,Indus,03/09/2025 0:17
Sukkur,280850,231500,Indus,03/09/2025 0:17
Kotri,266804,237999,Indus,03/09/2025 0:17
Skardu,,114200,Indus,03/09/2025 1:42
Partab Bridge (Bunji),,159900,Indus,03/09/2025 1:42
Besham,,182700,Indus,03/09/2025 1:42
Tarbela Dam,193000,256300,Indus,03/09/2025 1:42
KABUL,,44900,Kabul,03/09/2025 1:42
Kalabagh,256526,249309,Indus,03/09/2025 1:42
Chashma,241880,236880,Indus,03/09/2025 1:42
Taunsa,221176,206676,Indus,03/09/2025 1:42
Panjnad,182107,169207,Chenab,03/09/2025 1:42
Sulemanki,124919,124913,Sutlej,03/09/2025 1:42
Islam,95727,95727,Sutlej,03/09/2025 1:42
Jassar,63720,63720,Ravi,03/09/2025 1:42
Shahdara,,49280,Ravi,03/09/2025 1:42
Balloki,125930,125930,Ravi,03/09/2025 1:42
Sidhnai,173734,173734,Ravi,03/09/2025 1:42
Marala,239178,237678,Chenab,03/09/2025 1:42
Khanki,166529,166529,Chenab,03/09/2025 1:42
Q.Abad,128078,128078,Chenab,03/09/2025 1:42
Trimmu,385911,385911,Chenab,03/09/2025 1:42
Muzaffarabad,,6460,Jehlum,03/09/2025 1:42
Domel,,17310,Jehlum,03/09/2025 1:42
Chattar Klass,,33500,Jehlum,03/09/2025 1:42
Ganda Singh Wala,269501,269501,Sutlej,03/09/2025 1:42
Chiniot,,95732,,03/09/2025 1:42
Azad Pattan,,36660,Jehlum,03/09/2025 1:42
Kotli,,6520,Jehlum,03/09/2025 1:42
Mangla Dam,35000,8000,Jehlum,03/09/2025 1:42
Rasul,5200,0,Jehlum,03/09/2025 1:42
Guddu,358201,342976,Indus,03/09/2025 1:42
Sukkur,280850,231500,Indus,03/09/2025 1:42
Kotri,266804,237999,Indus,03/09/2025 1:42
Skardu,,114200,Indus,03/09/2025 3:14
Partab Bridge (Bunji),,159900,Indus,03/09/2025 3:14
Besham,,182700,Indus,03/09/2025 3:14
Tarbela Dam,193000,256300,Indus,03/09/2025 3:14
KABUL,,44900,Kabul,03/09/2025 3:14
Kalabagh,256526,249309,Indus,03/09/2025 3:14
Chashma,241880,236880,Indus,03/09/2025 3:14
Taunsa,221176,206676,Indus,03/09/2025 3:14
Panjnad,182107,182107,Chenab,03/09/2025 3:14
Sulemanki,122736,122736,Sutlej,03/09/2025 3:14
Islam,95727,95727,Sutlej,03/09/2025 3:14
Jassar,63720,63720,Ravi,03/09/2025 3:14
Shahdara,,49280,Ravi,03/09/2025 3:14
Balloki,125930,125930,Ravi,03/09/2025 3:14
Sidhnai,174835,174835,Ravi,03/09/2025 3:14
Marala,249077,247577,Chenab,03/09/2025 3:14
Khanki,166529,166529,Chenab,03/09/2025 3:14
Q.Abad,135955,135955,Chenab,03/09/2025 3:14
Trimmu,385911,385911,Chenab,03/09/2025 3:14
Muzaffarabad,,6460,Jehlum,03/09/2025 3:14
Domel,,17310,Jehlum,03/09/2025 3:14
Chattar Klass,,33500,Jehlum,03/09/2025 3:14
Ganda Singh Wala,269501,269501,Sutlej,03/09/2025 3:14
Chiniot,,95732,,03/09/2025 3:14
Azad Pattan,,36660,Jehlum,03/09/2025 3:14
Kotli,,6520,Jehlum,03/09/2025 3:14
Mangla Dam,35000,8000,Jehlum,03/09/2025 3:14
Rasul,5200,0,Jehlum,03/09/2025 3:14
Guddu,358201,342976,Indus,03/09/2025 3:14
Sukkur,280850,231500,Indus,03/09/2025 3:14
Kotri,266804,237999,Indus,03/09/2025 3:14
Pong Dam,160183,79837,Byas,03/09/2025 6:00
Bhakra Dam,86822,65042,Sutlej,03/09/2025 6:00
Harike,335030,318159,Sutlej,03/09/2025 6:00
Thein Dam,108150,45484,Ravi,03/09/2025 6:00
Skardu,,111700,Indus,03/09/2025 8:53
Partab Bridge (Bunji),,158100,Indus,03/09/2025 8:53
Besham,,185200,Indus,03/09/2025 8:53
Tarbela Dam,193000,155700,Indus,03/09/2025 8:53
KABUL,,42300,Kabul,03/09/2025 8:53
Kalabagh,225545,218328,Indus,03/09/2025 8:53
Chashma,248187,243187,Indus,03/09/2025 8:53
Taunsa,231947,217447,Indus,03/09/2025 8:53
Panjnad,182107,169207,Chenab,03/09/2025 8:53
Sulemanki,122736,122736,Sutlej,03/09/2025 8:53
Islam,95727,95727,Sutlej,03/09/2025 8:53
Jassar,68094,68094,Ravi,03/09/2025 8:53
Shahdara,,49280,Ravi,03/09/2025 8:53
Balloki,117655,117655,Ravi,03/09/2025 8:53
Sidhnai,193470,193470,Ravi,03/09/2025 8:53
Marala,398203,396703,Chenab,03/09/2025 8:53
Khanki,339470,339470,Chenab,03/09/2025 8:53
Q.Abad,232450,232450,Chenab,03/09/2025 8:53
Trimmu,355744,355744,Chenab,03/09/2025 8:53
Muzaffarabad,,6900,Jehlum,03/09/2025 8:53
Domel,,15900,Jehlum,03/09/2025 8:53
Chattar Klass,,29020,Jehlum,03/09/2025 8:53
Ganda Singh Wala,269501,269501,Sutlej,03/09/2025 8:53
Chiniot,,108343,,03/09/2025 8:53
Azad Pattan,,37770,Jehlum,03/09/2025 8:53
Kotli,,7110,Jehlum,03/09/2025 8:53
Mangla Dam,45000,8000,Jehlum,03/09/2025 8:53
Rasul,5200,0,Jehlum,03/09/2025 8:53
Guddu,369649,354224,Indus,03/09/2025 8:53
Sukkur,300575,250875,Indus,03/09/2025 8:53
Kotri,266804,237999,Indus,03/09/2025 8:53
Skardu,,111700,Indus,03/09/2025 10:40
Partab Bridge (Bunji),,158100,Indus,03/09/2025 10:40
Besham,,185200,Indus,03/09/2025 10:40
Tarbela Dam,193000,155700,Indus,03/09/2025 10:40
KABUL,,42300,Kabul,03/09/2025 10:40
Kalabagh,225545,218328,Indus,03/09/2025 10:40
Chashma,248187,243187,Indus,03/09/2025 10:40
Taunsa,231947,217447,Indus,03/09/2025 10:40
Sulemanki,122736,122736,Sutlej,03/09/2025 10:40
Islam,95727,95727,Sutlej,03/09/2025 10:40
Jassar,75384,75384,Ravi,03/09/2025 10:40
Shahdara,,49280,Ravi,03/09/2025 10:40
Balloki,117655,117655,Ravi,03/09/2025 10:40
Sidhnai,164281,164281,Ravi,03/09/2025 10:40
Marala,531822,530322,Chenab,03/09/2025 10:40
Khanki,367640,367640,Chenab,03/09/2025 10:40
Q.Abad,253769,253769,Chenab,03/09/2025 10:40
Trimmu,345083,345083,Chenab,03/09/2025 10:40
Muzaffarabad,,6900,Jehlum,03/09/2025 10:40
Domel,,15900,Jehlum,03/09/2025 10:40
Chattar Klass,,29020,Jehlum,03/09/2025 10:40
Ganda Singh Wala,269501,269501,Sutlej,03/09/2025 10:40
Chiniot,,112546,,03/09/2025 10:40
Azad Pattan,,37770,Jehlum,03/09/2025 10:40
Kotli,,7110,Jehlum,03/09/2025 10:40
Mangla Dam,45000,8000,Jehlum,03/09/2025 10:40
Rasul,5200,0,Jehlum,03/09/2025 10:40
Guddu,369649,354224,Indus,03/09/2025 10:40
Sukkur,300575,250875,Indus,03/09/2025 10:40
Kotri,266804,237999,Indus,03/09/2025 10:40
Tarbela Dam,192000,155400,Indus,03/09/2025 13:00
Kalabagh,248119,240902,Indus,03/09/2025 13:00
Chashma,247479,242529,Indus,03/09/2025 13:00
Taunsa,231947,217447,Indus,03/09/2025 13:00
Guddu,369649,354224,Indus,03/09/2025 13:00
Sukkur,300575,250875,Indus,03/09/2025 13:00
Kotri,266804,237999,Indus,03/09/2025 13:00
KABUL,33300,33300,Kabul,03/09/2025 13:00
Mangla Dam,52000,8000,Jehlum,03/09/2025 13:00
Rasul,5200,0,Jehlum,03/09/2025 13:00
Marala,549737,548237,Chenab,03/09/2025 13:00
Khanki,421270,421270,Chenab,03/09/2025 13:00
Q.Abad,325566,325566,Chenab,03/09/2025 13:00
Trimmu,316509,316509,Chenab,03/09/2025 13:00
Panjnad,159662,146762,Chenab,03/09/2025 13:00
Jassar,82140,82140,Ravi,03/09/2025 13:00
Shahdara,55370,55370,Ravi,03/09/2025 13:00
Balloki,114790,114790,Ravi,03/09/2025 13:00
Sidhnai,161280,161280,Ravi,03/09/2025 13:00
Ganda Singh Wala,269501,269501,Sutlej,03/09/2025 13:00
Sulemanki,122736,122736,Sutlej,03/09/2025 13:00
Islam,95727,95727,Sutlej,03/09/2025 13:00
Pong Dam,132595,91167,Byas,04/09/2025 6:00
